Year,Month,location_id,crime_count,weekday,weekend,morning,afternoon,evening,night,holiday_num,num_days,morning_rate,afternoon_rate,evening_rate,night_rate,sin_month,cos_month,time_id,crime_pct_change
2023,7,22,5,3,2,2,0,1,2,1,31,0.4,0.0,0.2,0.4,1.2246467991473532e-16,-1.0,24283,-0.2857142857142857
2023,8,22,12,9,3,2,2,4,4,0,31,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,-0.4999999999999997,-0.8660254037844388,24284,1.4
2023,9,22,14,6,8,2,4,4,4,1,30,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,-0.8660254037844385,-0.5000000000000004,24285,0.16666666666666674
2023,10,22,4,1,3,2,1,1,0,1,31,0.5,0.25,0.25,0.0,-1.0,-1.8369701987210297e-16,24286,-0.7142857142857143
2023,11,22,5,2,3,0,1,2,2,2,30,0.0,0.2,0.4,0.4,-0.8660254037844386,0.5000000000000001,24287,0.25
2023,12,22,1,1,0,1,0,0,0,1,31,1.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,24288,-0.8
2018,1,23,2,2,0,2,0,0,0,2,31,1.0,0.0,0.0,0.0,0.0,1.0,24217,1.0
2018,2,23,6,5,1,0,4,1,1,1,28,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.49999999999999994,0.8660254037844387,24218,2.0
2018,6,23,1,0,1,0,1,0,0,0,30,0.0,1.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,24222,-0.8333333333333334
2018,8,23,3,3,0,0,3,0,0,0,31,0.0,1.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,24224,2.0
2018,10,23,4,4,0,1,0,2,1,1,31,0.25,0.0,0.5,0.25,-1.0,-1.8369701987210297e-16,24226,0.33333333333333326
2018,11,23,2,2,0,1,0,1,0,2,30,0.5,0.0,0.5,0.0,-0.8660254037844386,0.5000000000000001,24227,-0.5
2018,12,23,2,0,2,1,1,0,0,1,31,0.5,0.5,0.0,0.0,-0.5000000000000004,0.8660254037844384,24228,0.0
2019,1,23,1,0,1,1,0,0,0,2,31,1.0,0.0,0.0,0.0,0.0,1.0,24229,-0.5
2019,2,23,3,2,1,0,1,1,1,1,28,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.49999999999999994,0.8660254037844387,24230,2.0
2019,3,23,1,1,0,0,1,0,0,0,31,0.0,1.0,0.0,0.0,0.8660254037844386,0.5000000000000001,24231,-0.6666666666666667
2019,4,23,6,6,0,2,1,3,0,0,30,0.3333333333333333,0.16666666666666666,0.5,0.0,1.0,6.123233995736766e-17,24232,5.0
2019,5,23,5,1,4,0,1,1,3,1,31,0.0,0.2,0.2,0.6,0.8660254037844387,-0.4999999999999998,24233,-0.16666666666666663
2019,6,23,2,1,1,1,0,1,0,0,30,0.5,0.0,0.5,0.0,0.49999999999999994,-0.8660254037844387,24234,-0.6
2019,7,23,1,1,0,0,0,0,1,1,31,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,24235,-0.5
2019,8,23,8,5,3,2,4,1,1,0,31,0.25,0.5,0.125,0.125,-0.4999999999999997,-0.8660254037844388,24236,7.0
2019,9,23,1,1,0,1,0,0,0,1,30,1.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,24237,-0.875
2019,10,23,4,3,1,1,1,0,2,1,31,0.25,0.25,0.0,0.5,-1.0,-1.8369701987210297e-16,24238,3.0
2019,12,23,5,3,2,2,2,1,0,1,31,0.4,0.4,0.2,0.0,-0.5000000000000004,0.8660254037844384,24240,0.25
2020,1,23,24,20,4,6,8,7,3,2,31,0.25,0.3333333333333333,0.2916666666666667,0.125,0.0,1.0,24241,3.8
2020,2,23,31,23,8,5,11,5,10,1,29,0.16129032258064516,0.3548387096774194,0.16129032258064516,0.3225806451612903,0.49999999999999994,0.8660254037844387,24242,0.29166666666666674
2020,3,23,23,14,9,4,6,7,6,0,31,0.17391304347826086,0.2608695652173913,0.30434782608695654,0.2608695652173913,0.8660254037844386,0.5000000000000001,24243,-0.25806451612903225
2020,4,23,21,19,2,3,8,3,7,0,30,0.14285714285714285,0.38095238095238093,0.14285714285714285,0.3333333333333333,1.0,6.123233995736766e-17,24244,-0.08695652173913049
2020,5,23,28,20,8,7,8,9,4,1,31,0.25,0.2857142857142857,0.32142857142857145,0.14285714285714285,0.8660254037844387,-0.4999999999999998,24245,0.33333333333333326
2020,6,23,3,3,0,0,3,0,0,0,30,0.0,1.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,24246,-0.8928571428571429
2020,7,23,4,0,4,0,3,1,0,1,31,0.0,0.75,0.25,0.0,1.2246467991473532e-16,-1.0,24247,0.33333333333333326
2020,8,23,2,2,0,1,1,0,0,0,31,0.5,0.5,0.0,0.0,-0.4999999999999997,-0.8660254037844388,24248,-0.5
2020,9,23,5,3,2,2,1,1,1,1,30,0.4,0.2,0.2,0.2,-0.8660254037844385,-0.5000000000000004,24249,1.5
2020,12,23,2,2,0,0,1,0,1,1,31,0.0,0.5,0.0,0.5,-0.5000000000000004,0.8660254037844384,24252,-0.6
2021,1,23,66,49,17,25,14,13,14,2,31,0.3787878787878788,0.21212121212121213,0.19696969696969696,0.21212121212121213,0.0,1.0,24253,32.0
2021,2,23,96,74,22,42,28,15,11,1,28,0.4375,0.2916666666666667,0.15625,0.11458333333333333,0.49999999999999994,0.8660254037844387,24254,0.4545454545454546
2021,3,23,139,104,35,50,36,26,27,0,31,0.3597122302158273,0.2589928057553957,0.18705035971223022,0.19424460431654678,0.8660254037844386,0.5000000000000001,24255,0.44791666666666674
2021,4,23,127,105,22,42,45,11,29,0,30,0.33070866141732286,0.3543307086614173,0.08661417322834646,0.2283464566929134,1.0,6.123233995736766e-17,24256,-0.08633093525179858
2021,5,23,131,121,10,48,38,12,33,1,31,0.366412213740458,0.2900763358778626,0.0916030534351145,0.25190839694656486,0.8660254037844387,-0.4999999999999998,24257,0.03149606299212593
2021,6,23,113,83,30,22,44,14,33,1,30,0.19469026548672566,0.3893805309734513,0.12389380530973451,0.2920353982300885,0.49999999999999994,-0.8660254037844387,24258,-0.13740458015267176
2021,7,23,142,116,26,60,43,20,19,1,31,0.4225352112676056,0.3028169014084507,0.14084507042253522,0.13380281690140844,1.2246467991473532e-16,-1.0,24259,0.2566371681415929
2021,8,23,107,77,30,32,36,18,21,0,31,0.29906542056074764,0.3364485981308411,0.16822429906542055,0.19626168224299065,-0.4999999999999997,-0.8660254037844388,24260,-0.24647887323943662
2021,9,23,121,108,13,31,45,15,30,1,30,0.256198347107438,0.371900826446281,0.12396694214876033,0.24793388429752067,-0.8660254037844385,-0.5000000000000004,24261,0.13084112149532712
2021,10,23,87,75,12,36,22,16,13,1,31,0.41379310344827586,0.25287356321839083,0.1839080459770115,0.14942528735632185,-1.0,-1.8369701987210297e-16,24262,-0.28099173553719003
2021,11,23,88,75,13,32,31,6,19,2,30,0.36363636363636365,0.3522727272727273,0.06818181818181818,0.2159090909090909,-0.8660254037844386,0.5000000000000001,24263,0.011494252873563315
2021,12,23,90,78,12,24,36,11,19,2,31,0.26666666666666666,0.4,0.12222222222222222,0.2111111111111111,-0.5000000000000004,0.8660254037844384,24264,0.022727272727272707
2022,1,23,124,92,32,43,41,13,27,1,31,0.3467741935483871,0.33064516129032256,0.10483870967741936,0.21774193548387097,0.0,1.0,24265,0.37777777777777777
2022,2,23,105,87,18,34,36,13,22,1,28,0.3238095238095238,0.34285714285714286,0.12380952380952381,0.20952380952380953,0.49999999999999994,0.8660254037844387,24266,-0.15322580645161288
2022,3,23,145,130,15,54,41,24,26,0,31,0.3724137931034483,0.2827586206896552,0.16551724137931034,0.1793103448275862,0.8660254037844386,0.5000000000000001,24267,0.38095238095238093
2022,4,23,143,119,24,42,51,17,33,0,30,0.2937062937062937,0.35664335664335667,0.11888111888111888,0.23076923076923078,1.0,6.123233995736766e-17,24268,-0.01379310344827589
2022,5,23,186,149,37,61,67,29,29,1,31,0.3279569892473118,0.3602150537634409,0.15591397849462366,0.15591397849462366,0.8660254037844387,-0.4999999999999998,24269,0.3006993006993006
2022,6,23,158,135,23,55,31,24,48,1,30,0.34810126582278483,0.1962025316455696,0.1518987341772152,0.3037974683544304,0.49999999999999994,-0.8660254037844387,24270,-0.15053763440860213
2022,7,23,132,106,26,49,41,19,23,1,31,0.3712121212121212,0.3106060606060606,0.14393939393939395,0.17424242424242425,1.2246467991473532e-16,-1.0,24271,-0.16455696202531644
2022,8,23,156,130,26,74,33,29,20,0,31,0.47435897435897434,0.21153846153846154,0.1858974358974359,0.1282051282051282,-0.4999999999999997,-0.8660254037844388,24272,0.18181818181818188
2022,9,23,141,108,33,54,49,14,24,1,30,0.3829787234042553,0.3475177304964539,0.09929078014184398,0.1702127659574468,-0.8660254037844385,-0.5000000000000004,24273,-0.09615384615384615
2022,10,23,119,94,25,39,49,15,16,1,31,0.3277310924369748,0.4117647058823529,0.12605042016806722,0.13445378151260504,-1.0,-1.8369701987210297e-16,24274,-0.15602836879432624
2022,11,23,141,116,25,54,46,18,23,2,30,0.3829787234042553,0.3262411347517731,0.1276595744680851,0.16312056737588654,-0.8660254037844386,0.5000000000000001,24275,0.18487394957983194
2022,12,23,115,95,20,52,30,13,20,1,31,0.45217391304347826,0.2608695652173913,0.11304347826086956,0.17391304347826086,-0.5000000000000004,0.8660254037844384,24276,-0.18439716312056742
2023,1,23,175,139,36,56,74,14,31,2,31,0.32,0.4228571428571429,0.08,0.17714285714285713,0.0,1.0,24277,0.5217391304347827
2023,2,23,135,114,21,49,47,19,20,1,28,0.362962962962963,0.34814814814814815,0.14074074074074075,0.14814814814814814,0.49999999999999994,0.8660254037844387,24278,-0.22857142857142854
2023,3,23,161,136,25,68,57,14,22,0,31,0.422360248447205,0.35403726708074534,0.08695652173913043,0.13664596273291926,0.8660254037844386,0.5000000000000001,24279,0.19259259259259265
2023,4,23,151,116,35,47,62,16,26,0,30,0.31125827814569534,0.4105960264900662,0.10596026490066225,0.17218543046357615,1.0,6.123233995736766e-17,24280,-0.06211180124223603
2023,5,23,148,120,28,52,45,23,28,1,31,0.35135135135135137,0.30405405405405406,0.1554054054054054,0.1891891891891892,0.8660254037844387,-0.4999999999999998,24281,-0.019867549668874163
2023,6,23,116,99,17,38,40,17,21,1,30,0.3275862068965517,0.3448275862068966,0.14655172413793102,0.1810344827586207,0.49999999999999994,-0.8660254037844387,24282,-0.21621621621621623
2023,7,23,152,122,30,46,62,18,26,1,31,0.3026315789473684,0.40789473684210525,0.11842105263157894,0.17105263157894737,1.2246467991473532e-16,-1.0,24283,0.31034482758620685
2023,8,23,148,128,20,49,55,18,26,0,31,0.3310810810810811,0.3716216216216216,0.12162162162162163,0.17567567567567569,-0.4999999999999997,-0.8660254037844388,24284,-0.02631578947368418
2023,9,23,135,107,28,53,50,13,19,1,30,0.3925925925925926,0.37037037037037035,0.0962962962962963,0.14074074074074075,-0.8660254037844385,-0.5000000000000004,24285,-0.08783783783783783
2023,10,23,127,104,23,49,37,22,19,1,31,0.3858267716535433,0.29133858267716534,0.1732283464566929,0.14960629921259844,-1.0,-1.8369701987210297e-16,24286,-0.059259259259259234
2023,11,23,122,98,24,37,38,22,25,2,30,0.30327868852459017,0.3114754098360656,0.18032786885245902,0.20491803278688525,-0.8660254037844386,0.5000000000000001,24287,-0.03937007874015752
2023,12,23,124,101,23,39,55,14,16,1,31,0.31451612903225806,0.4435483870967742,0.11290322580645161,0.12903225806451613,-0.5000000000000004,0.8660254037844384,24288,0.016393442622950838
2018,1,24,7,6,1,4,1,1,1,2,31,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,1.0,24217,-0.9435483870967742
2018,2,24,8,6,2,0,7,0,1,1,28,0.0,0.875,0.0,0.125,0.49999999999999994,0.8660254037844387,24218,0.1428571428571428
2018,3,24,1,1,0,1,0,0,0,0,31,1.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,24219,-0.875
2018,4,24,5,4,1,3,2,0,0,0,30,0.6,0.4,0.0,0.0,1.0,6.123233995736766e-17,24220,4.0
2018,5,24,7,6,1,4,1,2,0,1,31,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,0.8660254037844387,-0.4999999999999998,24221,0.3999999999999999
2018,6,24,3,2,1,1,1,0,1,0,30,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.49999999999999994,-0.8660254037844387,24222,-0.5714285714285714
2018,7,24,5,4,1,4,0,1,0,0,31,0.8,0.0,0.2,0.0,1.2246467991473532e-16,-1.0,24223,0.6666666666666667
2018,8,24,2,2,0,1,1,0,0,0,31,0.5,0.5,0.0,0.0,-0.4999999999999997,-0.8660254037844388,24224,-0.6
2018,9,24,1,1,0,0,1,0,0,0,30,0.0,1.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,24225,-0.5
2018,10,24,11,6,5,4,5,1,1,1,31,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.09090909090909091,-1.0,-1.8369701987210297e-16,24226,10.0
2018,11,24,11,10,1,4,5,2,0,2,30,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.0,-0.8660254037844386,0.5000000000000001,24227,0.0
2018,12,24,16,9,7,9,3,3,1,1,31,0.5625,0.1875,0.1875,0.0625,-0.5000000000000004,0.8660254037844384,24228,0.4545454545454546
2019,1,24,7,5,2,3,3,1,0,2,31,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0,1.0,24229,-0.5625
2019,2,24,19,13,6,2,11,4,2,1,28,0.10526315789473684,0.5789473684210527,0.21052631578947367,0.10526315789473684,0.49999999999999994,0.8660254037844387,24230,1.7142857142857144
2019,3,24,14,8,6,3,4,5,2,0,31,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.8660254037844386,0.5000000000000001,24231,-0.26315789473684215
2019,4,24,9,6,3,5,3,1,0,0,30,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,1.0,6.123233995736766e-17,24232,-0.3571428571428571
2019,5,24,11,9,2,7,2,2,0,1,31,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.0,0.8660254037844387,-0.4999999999999998,24233,0.22222222222222232
2019,6,24,13,8,5,4,8,1,0,0,30,0.3076923076923077,0.6153846153846154,0.07692307692307693,0.0,0.49999999999999994,-0.8660254037844387,24234,0.18181818181818188
2019,7,24,12,10,2,5,5,2,0,1,31,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.0,1.2246467991473532e-16,-1.0,24235,-0.07692307692307687
2019,8,24,15,12,3,3,10,2,0,0,31,0.2,0.6666666666666666,0.13333333333333333,0.0,-0.4999999999999997,-0.8660254037844388,24236,0.25
2019,9,24,5,3,2,1,2,1,1,1,30,0.2,0.4,0.2,0.2,-0.8660254037844385,-0.5000000000000004,24237,-0.6666666666666667
2019,10,24,17,10,7,2,14,1,0,1,31,0.11764705882352941,0.8235294117647058,0.058823529411764705,0.0,-1.0,-1.8369701987210297e-16,24238,2.4
2019,11,24,10,9,1,6,4,0,0,2,30,0.6,0.4,0.0,0.0,-0.8660254037844386,0.5000000000000001,24239,-0.4117647058823529
2019,12,24,9,5,4,0,6,3,0,1,31,0.0,0.6666666666666666,0.3333333333333333,0.0,-0.5000000000000004,0.8660254037844384,24240,-0.09999999999999998
2020,1,24,29,19,10,12,11,3,3,2,31,0.41379310344827586,0.3793103448275862,0.10344827586206896,0.10344827586206896,0.0,1.0,24241,2.2222222222222223
2020,2,24,23,16,7,6,7,6,4,1,29,0.2608695652173913,0.30434782608695654,0.2608695652173913,0.17391304347826086,0.49999999999999994,0.8660254037844387,24242,-0.2068965517241379
2020,3,24,18,15,3,8,6,2,2,0,31,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.8660254037844386,0.5000000000000001,24243,-0.21739130434782605
2020,4,24,13,9,4,6,3,2,2,0,30,0.46153846153846156,0.23076923076923078,0.15384615384615385,0.15384615384615385,1.0,6.123233995736766e-17,24244,-0.2777777777777778
2020,5,24,22,13,9,4,7,6,5,1,31,0.18181818181818182,0.3181818181818182,0.2727272727272727,0.22727272727272727,0.8660254037844387,-0.4999999999999998,24245,0.6923076923076923
2020,6,24,22,17,5,2,12,3,5,0,30,0.09090909090909091,0.5454545454545454,0.13636363636363635,0.22727272727272727,0.49999999999999994,-0.8660254037844387,24246,0.0
2020,7,24,13,10,3,5,8,0,0,1,31,0.38461538461538464,0.6153846153846154,0.0,0.0,1.2246467991473532e-16,-1.0,24247,-0.40909090909090906
2020,8,24,9,2,7,3,3,3,0,0,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,-0.4999999999999997,-0.8660254037844388,24248,-0.3076923076923077
2020,9,24,8,7,1,2,4,2,0,1,30,0.25,0.5,0.25,0.0,-0.8660254037844385,-0.5000000000000004,24249,-0.11111111111111116
2020,10,24,16,8,8,3,10,1,2,1,31,0.1875,0.625,0.0625,0.125,-1.0,-1.8369701987210297e-16,24250,1.0
2020,12,24,8,5,3,3,5,0,0,1,31,0.375,0.625,0.0,0.0,-0.5000000000000004,0.8660254037844384,24252,-0.5
2021,1,24,210,139,71,56,79,51,24,2,31,0.26666666666666666,0.3761904761904762,0.24285714285714285,0.11428571428571428,0.0,1.0,24253,25.25
2021,2,24,236,157,79,57,104,49,26,1,28,0.24152542372881355,0.4406779661016949,0.2076271186440678,0.11016949152542373,0.49999999999999994,0.8660254037844387,24254,0.12380952380952381
2021,3,24,279,203,76,81,139,41,18,0,31,0.2903225806451613,0.4982078853046595,0.14695340501792115,0.06451612903225806,0.8660254037844386,0.5000000000000001,24255,0.18220338983050843
2021,4,24,274,211,63,94,115,49,16,0,30,0.34306569343065696,0.4197080291970803,0.17883211678832117,0.058394160583941604,1.0,6.123233995736766e-17,24256,-0.017921146953404965
2021,5,24,243,168,75,55,134,40,14,1,31,0.22633744855967078,0.551440329218107,0.1646090534979424,0.05761316872427984,0.8660254037844387,-0.4999999999999998,24257,-0.11313868613138689
2021,6,24,224,168,56,45,102,56,21,1,30,0.20089285714285715,0.45535714285714285,0.25,0.09375,0.49999999999999994,-0.8660254037844387,24258,-0.07818930041152261
2021,7,24,394,276,118,110,173,78,33,1,31,0.27918781725888325,0.43908629441624364,0.19796954314720813,0.08375634517766498,1.2246467991473532e-16,-1.0,24259,0.7589285714285714
2021,8,24,341,239,102,83,137,96,25,0,31,0.2434017595307918,0.40175953079178883,0.28152492668621704,0.07331378299120235,-0.4999999999999997,-0.8660254037844388,24260,-0.13451776649746194
2021,9,24,333,246,87,66,169,72,26,1,30,0.1981981981981982,0.5075075075075075,0.21621621621621623,0.07807807807807808,-0.8660254037844385,-0.5000000000000004,24261,-0.02346041055718473
2021,10,24,320,237,83,91,150,53,26,1,31,0.284375,0.46875,0.165625,0.08125,-1.0,-1.8369701987210297e-16,24262,-0.03903903903903905
2021,11,24,274,189,85,74,131,44,25,2,30,0.27007299270072993,0.4781021897810219,0.16058394160583941,0.09124087591240876,-0.8660254037844386,0.5000000000000001,24263,-0.14375000000000004
2021,12,24,286,208,78,67,121,77,21,2,31,0.23426573426573427,0.4230769230769231,0.2692307692307692,0.07342657342657342,-0.5000000000000004,0.8660254037844384,24264,0.04379562043795615
2022,1,24,401,270,131,104,183,87,27,1,31,0.2593516209476309,0.456359102244389,0.2169576059850374,0.06733167082294264,0.0,1.0,24265,0.4020979020979021
2022,2,24,372,283,89,86,194,69,23,1,28,0.23118279569892472,0.521505376344086,0.18548387096774194,0.06182795698924731,0.49999999999999994,0.8660254037844387,24266,-0.07231920199501252
2022,3,24,418,314,104,102,171,104,41,0,31,0.24401913875598086,0.4090909090909091,0.24880382775119617,0.09808612440191387,0.8660254037844386,0.5000000000000001,24267,0.12365591397849451
2022,4,24,472,330,142,102,241,97,32,0,30,0.21610169491525424,0.510593220338983,0.2055084745762712,0.06779661016949153,1.0,6.123233995736766e-17,24268,0.1291866028708133
2022,5,24,513,350,163,128,240,116,29,1,31,0.24951267056530213,0.4678362573099415,0.22612085769980506,0.056530214424951264,0.8660254037844387,-0.4999999999999998,24269,0.08686440677966112
2022,6,24,472,355,117,91,243,100,38,1,30,0.19279661016949154,0.5148305084745762,0.211864406779661,0.08050847457627118,0.49999999999999994,-0.8660254037844387,24270,-0.0799220272904484
2022,7,24,459,299,160,118,209,110,22,1,31,0.2570806100217865,0.4553376906318083,0.23965141612200436,0.04793028322440087,1.2246467991473532e-16,-1.0,24271,-0.02754237288135597
2022,8,24,525,380,145,123,262,106,34,0,31,0.2342857142857143,0.4990476190476191,0.2019047619047619,0.06476190476190476,-0.4999999999999997,-0.8660254037844388,24272,0.14379084967320255
2022,9,24,566,401,165,155,254,126,31,1,30,0.27385159010600707,0.44876325088339225,0.2226148409893993,0.054770318021201414,-0.8660254037844385,-0.5000000000000004,24273,0.078095238095238
2022,10,24,514,332,182,125,240,121,28,1,31,0.24319066147859922,0.4669260700389105,0.23540856031128404,0.054474708171206226,-1.0,-1.8369701987210297e-16,24274,-0.09187279151943462
2022,11,24,540,412,128,146,275,95,24,2,30,0.27037037037037037,0.5092592592592593,0.17592592592592593,0.044444444444444446,-0.8660254037844386,0.5000000000000001,24275,0.05058365758754868
2022,12,24,560,397,163,131,261,127,41,1,31,0.23392857142857143,0.4660714285714286,0.22678571428571428,0.07321428571428572,-0.5000000000000004,0.8660254037844384,24276,0.03703703703703698
2023,1,24,564,369,195,137,275,116,36,2,31,0.2429078014184397,0.4875886524822695,0.20567375886524822,0.06382978723404255,0.0,1.0,24277,0.0071428571428571175
2023,2,24,468,325,143,107,227,102,32,1,28,0.22863247863247863,0.48504273504273504,0.21794871794871795,0.06837606837606838,0.49999999999999994,0.8660254037844387,24278,-0.17021276595744683
2023,3,24,555,412,143,133,267,120,35,0,31,0.23963963963963963,0.4810810810810811,0.21621621621621623,0.06306306306306306,0.8660254037844386,0.5000000000000001,24279,0.1858974358974359
2023,4,24,503,342,161,118,247,114,24,0,30,0.2345924453280318,0.49105367793240556,0.22664015904572565,0.04771371769383698,1.0,6.123233995736766e-17,24280,-0.09369369369369374
2023,5,24,528,391,137,118,268,109,33,1,31,0.22348484848484848,0.5075757575757576,0.20643939393939395,0.0625,0.8660254037844387,-0.4999999999999998,24281,0.0497017892644136
2023,6,24,481,360,121,125,220,110,26,1,30,0.2598752598752599,0.4573804573804574,0.2286902286902287,0.05405405405405406,0.49999999999999994,-0.8660254037844387,24282,-0.08901515151515149
2023,7,24,597,407,190,123,311,129,34,1,31,0.20603015075376885,0.5209380234505863,0.21608040201005024,0.05695142378559464,1.2246467991473532e-16,-1.0,24283,0.24116424116424118
2023,8,24,530,362,168,117,257,127,29,0,31,0.22075471698113208,0.4849056603773585,0.23962264150943396,0.05471698113207547,-0.4999999999999997,-0.8660254037844388,24284,-0.11222780569514235
2023,9,24,437,304,133,106,222,87,22,1,30,0.2425629290617849,0.5080091533180778,0.19908466819221968,0.05034324942791762,-0.8660254037844385,-0.5000000000000004,24285,-0.1754716981132075
2023,10,24,464,324,140,96,227,108,33,1,31,0.20689655172413793,0.4892241379310345,0.23275862068965517,0.07112068965517242,-1.0,-1.8369701987210297e-16,24286,0.06178489702517154
2023,11,24,542,398,144,127,279,100,36,2,30,0.23431734317343172,0.514760147601476,0.18450184501845018,0.06642066420664207,-0.8660254037844386,0.5000000000000001,24287,0.1681034482758621
2023,12,24,491,306,185,108,246,110,27,1,31,0.219959266802444,0.5010183299389002,0.2240325865580448,0.054989816700611,-0.5000000000000004,0.8660254037844384,24288,-0.09409594095940954
2018,1,25,17,11,6,6,10,1,0,2,31,0.35294117647058826,0.5882352941176471,0.058823529411764705,0.0,0.0,1.0,24217,-0.9653767820773931
2018,2,25,7,6,1,0,4,3,0,1,28,0.0,0.5714285714285714,0.42857142857142855,0.0,0.49999999999999994,0.8660254037844387,24218,-0.5882352941176471
2018,3,25,1,1,0,1,0,0,0,0,31,1.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,24219,-0.8571428571428572
2018,4,25,4,3,1,3,1,0,0,0,30,0.75,0.25,0.0,0.0,1.0,6.123233995736766e-17,24220,3.0
2018,5,25,16,12,4,5,9,2,0,1,31,0.3125,0.5625,0.125,0.0,0.8660254037844387,-0.4999999999999998,24221,3.0
2018,6,25,11,5,6,4,6,1,0,0,30,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.0,0.49999999999999994,-0.8660254037844387,24222,-0.3125
2018,7,25,3,3,0,0,1,0,2,0,31,0.0,0.3333333333333333,0.0,0.6666666666666666,1.2246467991473532e-16,-1.0,24223,-0.7272727272727273
2018,8,25,10,8,2,6,1,2,1,0,31,0.6,0.1,0.2,0.1,-0.4999999999999997,-0.8660254037844388,24224,2.3333333333333335
2018,9,25,2,1,1,1,0,0,1,0,30,0.5,0.0,0.0,0.5,-0.8660254037844385,-0.5000000000000004,24225,-0.8
2018,10,25,22,16,6,11,8,1,2,1,31,0.5,0.36363636363636365,0.045454545454545456,0.09090909090909091,-1.0,-1.8369701987210297e-16,24226,10.0
2018,11,25,17,14,3,4,5,2,6,2,30,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.35294117647058826,-0.8660254037844386,0.5000000000000001,24227,-0.2272727272727273
2018,12,25,14,11,3,5,6,2,1,1,31,0.35714285714285715,0.42857142857142855,0.14285714285714285,0.07142857142857142,-0.5000000000000004,0.8660254037844384,24228,-0.17647058823529416
2019,1,25,18,16,2,7,4,4,3,2,31,0.3888888888888889,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.0,1.0,24229,0.2857142857142858
2019,2,25,11,10,1,4,2,0,5,1,28,0.36363636363636365,0.18181818181818182,0.0,0.45454545454545453,0.49999999999999994,0.8660254037844387,24230,-0.38888888888888884
2019,3,25,9,4,5,3,4,1,1,0,31,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.8660254037844386,0.5000000000000001,24231,-0.18181818181818177
2019,4,25,9,6,3,4,3,0,2,0,30,0.4444444444444444,0.3333333333333333,0.0,0.2222222222222222,1.0,6.123233995736766e-17,24232,0.0
2019,5,25,21,18,3,14,4,1,2,1,31,0.6666666666666666,0.19047619047619047,0.047619047619047616,0.09523809523809523,0.8660254037844387,-0.4999999999999998,24233,1.3333333333333335
2019,6,25,11,7,4,3,4,1,3,0,30,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.49999999999999994,-0.8660254037844387,24234,-0.47619047619047616
2019,7,25,13,8,5,4,5,2,2,1,31,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.15384615384615385,1.2246467991473532e-16,-1.0,24235,0.18181818181818188
2019,8,25,14,10,4,8,1,1,4,0,31,0.5714285714285714,0.07142857142857142,0.07142857142857142,0.2857142857142857,-0.4999999999999997,-0.8660254037844388,24236,0.07692307692307687
2019,9,25,9,7,2,2,4,2,1,1,30,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.1111111111111111,-0.8660254037844385,-0.5000000000000004,24237,-0.3571428571428571
2019,10,25,4,3,1,2,1,1,0,1,31,0.5,0.25,0.25,0.0,-1.0,-1.8369701987210297e-16,24238,-0.5555555555555556
2019,11,25,10,9,1,4,2,3,1,2,30,0.4,0.2,0.3,0.1,-0.8660254037844386,0.5000000000000001,24239,1.5
2019,12,25,15,14,1,6,5,1,3,1,31,0.4,0.3333333333333333,0.06666666666666667,0.2,-0.5000000000000004,0.8660254037844384,24240,0.5
2020,1,25,118,95,23,36,34,23,25,2,31,0.3050847457627119,0.288135593220339,0.19491525423728814,0.211864406779661,0.0,1.0,24241,6.866666666666666
2020,2,25,98,63,35,29,39,6,24,1,29,0.29591836734693877,0.3979591836734694,0.061224489795918366,0.24489795918367346,0.49999999999999994,0.8660254037844387,24242,-0.1694915254237288
